"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,1.00,7500.00,30.00,9.00,0.00,0.00,315.00,80.00,66.00,"ExpressJet Airlines Inc.","RU","ABE","CAK",4,"461",1,1996,3,8,1,"F",
0.00,1.00,36300.00,149.00,143.00,0.00,1765.00,87.00,81.00,45.00,"Delta Air Lines Inc.","DL","ABE","JFK",7,"715",1,1996,3,8,1,"F",
0.00,1.00,27780.00,110.00,110.00,503.00,0.00,82.00,50.00,29.00,"US Airways Inc.","US","ABE","LGA",6,"620",1,1996,3,8,1,"F",
0.00,1.00,38440.00,150.00,134.00,0.00,1606.00,82.00,55.00,27.00,"Northwest Airlines Inc.","NW","ABE","LGA",6,"694",1,1996,3,8,1,"F",
0.00,1.00,37638.00,146.00,74.00,189.00,150.00,77.00,28.00,19.00,"US Airways Inc.","US","ABE","MDT",6,"617",1,1996,3,8,1,"F",
0.00,2.00,73120.00,294.00,58.00,71.00,3208.00,654.00,279.00,180.00,"United Air Lines Inc.","UA","ABE","ORD",7,"715",1,1996,3,8,2,"F",
0.00,1.00,34300.00,142.00,133.00,241.00,100.00,55.00,31.00,17.00,"Delta Air Lines Inc.","DL","ABE","PHL",6,"655",1,1996,3,8,1,"F",
0.00,1.00,16564.00,68.00,42.00,0.00,0.00,253.00,66.00,53.00,"US Airways Inc.","US","ABE","PIT",6,"602",1,1996,3,8,1,"F",
0.00,1.00,39825.00,149.00,129.00,0.00,3030.00,1347.00,179.00,161.00,"Northwest Airlines Inc.","NW","ABQ","DTW",7,"715",1,1996,3,8,3,"F",
0.00,1.00,34300.00,142.00,117.00,384.00,706.00,223.00,47.00,35.00,"Delta Air Lines Inc.","DL","ABQ","ELP",6,"655",1,1996,3,8,1,"F",
0.00,1.00,34300.00,142.00,128.00,0.00,2944.00,1126.00,186.00,160.00,"Delta Air Lines Inc.","DL","ABQ","HSV",6,"655",1,1996,3,8,3,"F",
0.00,1.00,63040.00,204.00,185.00,16571.00,3100.00,677.00,113.00,87.00,"Delta Air Lines Inc.","DL","ABQ","LAX",6,"625",1,1996,3,8,2,"F",
0.00,1.00,75900.00,302.00,231.00,1673.00,3912.00,677.00,103.00,86.00,"Delta Air Lines Inc.","DL","ABQ","LAX",7,"760",1,1996,3,8,2,"F",
0.00,1.00,28550.00,110.00,77.00,0.00,0.00,1005.00,238.00,220.00,"US Airways Inc.","US","JFK","TPA",6,"620",1,1996,3,8,3,"F",
0.00,1.00,72425.00,225.00,160.00,460.00,1000.00,647.00,166.00,125.00,"Delta Air Lines Inc.","DL","JFK","TYS",7,"765",1,1996,3,8,2,"F",
0.00,26.00,716960.00,1856.00,1528.00,131367.00,3988.00,571.00,2680.00,2229.00,"Alaska Airlines Inc.","AS","JNU","ANC",6,"621",3,1996,3,8,2,"F",
0.00,1.00,35300.00,140.00,122.00,1115.00,300.00,411.00,77.00,62.00,"Alaska Airlines Inc.","AS","JNU","CDV",6,"617",1,1996,3,8,1,"F",
0.00,25.00,689690.00,1800.00,1634.00,58565.00,27268.00,123.00,1217.00,776.00,"Alaska Airlines Inc.","AS","JNU","PSG",6,"621",3,1996,3,8,1,"F",
0.00,1.00,35630.00,140.00,62.00,5914.00,0.00,909.00,120.00,103.00,"Alaska Airlines Inc.","AS","JNU","SEA",6,"655",1,1996,3,8,2,"F",
0.00,22.00,618150.00,1280.00,1202.00,205715.00,650.00,909.00,3036.00,2621.00,"Alaska Airlines Inc.","AS","JNU","SEA",6,"621",3,1996,3,8,2,"F",
0.00,22.00,622290.00,1280.00,1095.00,180455.00,5705.00,199.00,1136.00,776.00,"Alaska Airlines Inc.","AS","JNU","YAK",6,"621",3,1996,3,8,1,"F",
0.00,2.00,70700.00,280.00,197.00,5185.00,230.00,199.00,133.00,80.00,"Alaska Airlines Inc.","AS","JNU","YAK",6,"617",1,1996,3,8,1,"F",
0.00,154.00,3867875.00,17725.00,11949.00,51566.00,77715.00,169.00,6127.00,4553.00,"Aloha Airlines Inc.","AQ","KOA","HNL",6,"621",1,1996,3,8,1,"F",
0.00,22.00,1071682.00,0.00,0.00,266230.00,0.00,62.00,817.00,471.00,"Kitty Hawk International","CDQ","KOA","ITO",7,"715",2,1996,3,8,1,"P",
0.00,4.00,100895.00,463.00,133.00,96.00,0.00,62.00,108.00,76.00,"Aloha Airlines Inc.","AQ","KOA","ITO",6,"621",1,1996,3,8,1,"F",
0.00,34.00,851420.00,3898.00,2076.00,3852.00,0.00,90.00,982.00,646.00,"Aloha Airlines Inc.","AQ","KOA","OGG",6,"621",1,1996,3,8,1,"F",
0.00,2.00,161240.00,596.00,464.00,21026.00,0.00,2370.00,566.00,526.00,"United Air Lines Inc.","UA","KOA","SFO",7,"732",1,1996,3,8,5,"F",
0.00,3.00,307920.00,1179.00,781.00,47771.00,0.00,2370.00,832.00,785.00,"United Air Lines Inc.","UA","KOA","SFO",8,"816",1,1996,3,8,5,"F",
0.00,26.00,718180.00,1856.00,1636.00,250668.00,717.00,680.00,2788.00,2390.00,"Alaska Airlines Inc.","AS","KTN","SEA",6,"621",3,1996,3,8,2,"F",
0.00,25.00,689160.00,1800.00,1510.00,61627.00,28629.00,82.00,1014.00,662.00,"Alaska Airlines Inc.","AS","KTN","WRG",6,"621",3,1996,3,8,1,"F",
0.00,1.00,7200.00,19.00,14.00,0.00,0.00,62.00,30.00,16.00,"ExpressJet Airlines Inc.","RU","LAN","AZO",4,"405",1,1996,3,8,1,"F",
0.00,1.00,900.00,50.00,0.00,0.00,0.00,114.00,41.00,30.00,"Mesa Airlines Inc.","YV","LAR","DEN",4,"484",1,1996,3,8,1,"F",
0.00,3.00,111520.00,447.00,413.00,0.00,0.00,1618.00,699.00,618.00,"Delta Air Lines Inc.","DL","LAS","BHM",7,"715",1,1996,3,8,4,"F",
0.00,1.00,63040.00,204.00,204.00,7071.00,652.00,2381.00,296.00,269.00,"Delta Air Lines Inc.","DL","LAS","BOS",6,"625",1,1996,3,8,5,"F",
