"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,3.00,110210.00,447.00,417.00,905.00,0.00,366.00,251.00,183.00,"Delta Air Lines Inc.","DL","DAB","ATL",7,"715",1,1996,1,3,1,"F",
0.00,1.00,25825.00,107.00,0.00,0.00,0.00,82.00,28.00,19.00,"Delta Air Lines Inc.","DL","DAB","GNV",6,"620",1,1996,1,3,1,"F",
0.00,1.00,47000.00,180.00,20.00,0.00,500.00,97.00,32.00,18.00,"Delta Air Lines Inc.","DL","DAB","JAX",6,"622",1,1996,1,3,1,"F",
0.00,1.00,47000.00,180.00,177.00,0.00,400.00,54.00,40.00,26.00,"Delta Air Lines Inc.","DL","DAB","MCO",6,"622",1,1996,1,3,1,"F",
0.00,1.00,47000.00,180.00,73.00,1955.00,2300.00,238.00,50.00,38.00,"Delta Air Lines Inc.","DL","DAB","MIA",6,"622",1,1996,1,3,1,"F",
0.00,1.00,47000.00,180.00,30.00,0.00,10.00,432.00,95.00,70.00,"Delta Air Lines Inc.","DL","DAY","ATL",6,"622",1,1996,1,3,1,"F",
0.00,1.00,26500.00,101.00,5.00,0.00,0.00,709.00,108.00,98.00,"US Airways Inc.","US","DAY","BOS",6,"640",1,1996,1,3,2,"F",
0.00,1.00,36924.00,143.00,64.00,0.00,0.00,406.00,66.00,56.00,"US Airways Inc.","US","DAY","BWI",6,"655",1,1996,1,3,1,"F",
0.00,1.00,26500.00,101.00,72.00,2.00,2575.00,162.00,77.00,65.00,"US Airways Inc.","US","DAY","CAK",6,"640",1,1996,1,3,1,"F",
0.00,1.00,27780.00,111.00,33.00,714.00,0.00,370.00,70.00,58.00,"US Airways Inc.","US","DAY","CLT",6,"620",1,1996,1,3,1,"F",
0.00,1.00,7500.00,30.00,4.00,0.00,0.00,72.00,30.00,16.00,"ExpressJet Airlines Inc.","RU","DAY","CMH",4,"461",1,1996,1,3,1,"F",
0.00,1.00,26740.00,109.00,82.00,0.00,1800.00,72.00,37.00,20.00,"United Air Lines Inc.","UA","DAY","CMH",6,"620",1,1996,1,3,1,"F",
0.00,1.00,48210.00,184.00,164.00,0.00,0.00,166.00,69.00,42.00,"Northwest Airlines Inc.","NW","DAY","DTW",6,"622",1,1996,1,3,1,"F",
0.00,1.00,26500.00,101.00,33.00,0.00,4028.00,110.00,53.00,38.00,"US Airways Inc.","US","DAY","IND",6,"640",1,1996,1,3,1,"F",
0.00,1.00,7500.00,30.00,25.00,0.00,0.00,110.00,50.00,36.00,"ExpressJet Airlines Inc.","RU","DAY","IND",4,"461",1,1996,1,3,1,"F",
0.00,1.00,21617.00,0.00,0.00,10018.00,0.00,562.00,121.00,102.00,"USA Jet Airlines Inc.","U7","DAY","MCI",6,"635",2,1996,1,3,2,"P",
0.00,1.00,36924.00,141.00,19.00,0.00,245.00,477.00,75.00,67.00,"US Airways Inc.","US","DAY","PHL",6,"655",1,1996,1,3,1,"F",
0.00,1.00,37638.00,146.00,107.00,37.00,4.00,215.00,56.00,37.00,"US Airways Inc.","US","DAY","PIT",6,"617",1,1996,1,3,1,"F",
0.00,4.00,147696.00,568.00,191.00,0.00,628.00,215.00,207.00,159.00,"US Airways Inc.","US","DAY","PIT",6,"655",1,1996,1,3,1,"F",
0.00,1.00,47000.00,180.00,22.00,540.00,4.00,468.00,184.00,169.00,"Delta Air Lines Inc.","DL","DCA","AGS",6,"622",1,1996,1,3,1,"F",
0.00,1.00,23850.00,98.00,79.00,0.00,10.00,318.00,70.00,53.00,"US Airways Inc.","US","DCA","ALB",6,"603",1,1996,1,3,1,"F",
0.00,1.00,26500.00,101.00,99.00,308.00,973.00,318.00,120.00,98.00,"US Airways Inc.","US","DCA","ALB",6,"640",1,1996,1,3,1,"F",
0.00,2.00,51650.00,214.00,177.00,0.00,1900.00,547.00,208.00,169.00,"Delta Air Lines Inc.","DL","DCA","ATL",6,"620",1,1996,1,3,2,"F",
0.00,1.00,29469.00,141.00,128.00,246.00,535.00,30.00,292.00,142.00,"Continental Air Lines Inc.","CO","DCA","BWI",6,"655",1,1996,1,3,1,"F",
0.00,1.00,26500.00,101.00,40.00,0.00,1500.00,30.00,164.00,152.00,"US Airways Inc.","US","DCA","BWI",6,"640",1,1996,1,3,1,"F",
0.00,1.00,36924.00,141.00,75.00,0.00,600.00,330.00,67.00,54.00,"US Airways Inc.","US","DCA","CLT",6,"655",1,1996,1,3,1,"F",
0.00,1.00,32824.00,126.00,15.00,4.00,0.00,322.00,85.00,57.00,"US Airways Inc.","US","DCA","CMH",6,"619",1,1996,1,3,1,"F",
0.00,2.00,54790.00,226.00,100.00,0.00,170.00,322.00,168.00,126.00,"America West Airlines Inc.","HP","DCA","CMH",6,"620",1,1996,1,3,1,"F",
0.00,3.00,102900.00,426.00,176.00,11.00,1129.00,1192.00,609.00,545.00,"Delta Air Lines Inc.","DL","DCA","DFW",6,"655",1,1996,1,3,3,"F",
0.00,1.00,37638.00,144.00,66.00,0.00,20.00,24.00,24.00,9.00,"US Airways Inc.","US","DCA","IAD",6,"617",1,1996,1,3,1,"F",
0.00,1.00,26500.00,101.00,53.00,1380.00,894.00,24.00,139.00,124.00,"US Airways Inc.","US","DCA","IAD",6,"640",1,1996,1,3,1,"F",
0.00,1.00,37645.00,157.00,93.00,1517.00,0.00,213.00,185.00,170.00,"Delta Air Lines Inc.","DL","DCA","JFK",7,"715",1,1996,1,3,1,"F",
0.00,1.00,34599.00,141.00,57.00,0.00,598.00,969.00,157.00,138.00,"Continental Air Lines Inc.","CO","DCA","MSY",6,"655",1,1996,1,3,2,"F",
0.00,1.00,26040.00,108.00,66.00,0.00,255.00,612.00,115.00,100.00,"United Air Lines Inc.","UA","DCA","ORD",6,"616",1,1996,1,3,2,"F",
0.00,4.00,127200.00,504.00,383.00,0.00,2187.00,612.00,464.00,395.00,"United Air Lines Inc.","UA","DCA","ORD",6,"619",1,1996,1,3,2,"F",
0.00,1.00,37638.00,144.00,53.00,196.00,443.00,482.00,81.00,66.00,"US Airways Inc.","US","DCA","PWM",6,"617",1,1996,1,3,1,"F",
0.00,16.00,381600.00,1568.00,1301.00,399.00,5349.00,296.00,1066.00,811.00,"US Airways Inc.","US","DCA","ROC",6,"603",1,1996,1,3,1,"F",
0.00,1.00,27780.00,110.00,91.00,0.00,662.00,296.00,62.00,49.00,"US Airways Inc.","US","DCA","ROC",6,"620",1,1996,1,3,1,"F",
0.00,1.00,26740.00,109.00,107.00,0.00,0.00,1199.00,178.00,144.00,"United Air Lines Inc.","UA","DEN","ATL",6,"620",1,1996,1,3,3,"F",
0.00,2.00,149640.00,562.00,451.00,2284.00,354.00,1199.00,293.00,251.00,"Delta Air Lines Inc.","DL","DEN","ATL",7,"760",1,1996,1,3,3,"F",
0.00,1.00,80400.00,252.00,243.00,1663.00,715.00,1199.00,151.00,136.00,"Delta Air Lines Inc.","DL","DEN","ATL",6,"626",1,1996,1,3,3,"F",
0.00,1.00,63040.00,204.00,188.00,2102.00,679.00,1199.00,152.00,135.00,"Delta Air Lines Inc.","DL","DEN","ATL",6,"625",1,1996,1,3,3,"F",
0.00,1.00,26040.00,108.00,81.00,0.00,200.00,1671.00,197.00,179.00,"United Air Lines Inc.","UA","DEN","BDL",6,"616",1,1996,1,3,4,"F",
0.00,8.00,254400.00,1008.00,683.00,1175.00,3279.00,1013.00,1136.00,990.00,"United Air Lines Inc.","UA","DEN","BNA",6,"619",1,1996,1,3,3,"F",
0.00,1.00,48250.00,190.00,178.00,3001.00,1115.00,1754.00,240.00,222.00,"America West Airlines Inc.","HP","DEN","BOS",6,"622",1,1996,1,3,4,"F",
0.00,2.00,52080.00,216.00,132.00,114.00,3536.00,1754.00,440.00,407.00,"United Air Lines Inc.","UA","DEN","BOS",6,"616",1,1996,1,3,4,"F",
0.00,1.00,26040.00,108.00,106.00,520.00,764.00,692.00,108.00,88.00,"United Air Lines Inc.","UA","DEN","CID",6,"616",1,1996,1,3,2,"F",
0.00,3.00,78120.00,324.00,299.00,1479.00,1511.00,1201.00,496.00,444.00,"United Air Lines Inc.","UA","DEN","CLE",6,"616",1,1996,1,3,3,"F",
0.00,1.00,31913.00,141.00,141.00,0.00,0.00,1201.00,163.00,140.00,"Continental Air Lines Inc.","CO","DEN","CLE",6,"655",1,1996,1,3,3,"F",
0.00,6.00,50400.00,180.00,0.00,0.00,0.00,0.00,131.00,71.00,"Mesa Airlines Inc.","YV","DEN","DEN",4,"461",1,1996,1,3,1,"F",
0.00,1.00,49200.00,190.00,158.00,799.00,1538.00,1123.00,148.00,128.00,"Northwest Airlines Inc.","NW","DEN","DTW",6,"622",1,1996,1,3,3,"F",
