"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,2.00,14400.00,38.00,17.00,0.00,0.00,50.00,50.00,22.00,"ExpressJet Airlines Inc.","RU","ABE","AVP",4,"405",1,1996,3,9,1,"F",
0.00,1.00,9600.00,46.00,46.00,0.00,0.00,67.00,45.00,31.00,"ExpressJet Airlines Inc.","RU","ABE","EWR",4,"441",1,1996,3,9,1,"F",
0.00,1.00,25825.00,107.00,58.00,250.00,100.00,523.00,104.00,91.00,"Delta Air Lines Inc.","DL","ABE","LEX",6,"620",1,1996,3,9,2,"F",
0.00,1.00,35940.00,144.00,93.00,0.00,0.00,82.00,55.00,37.00,"United Air Lines Inc.","UA","ABE","LGA",6,"694",1,1996,3,9,1,"F",
0.00,1.00,38440.00,150.00,144.00,0.00,438.00,82.00,49.00,36.00,"Northwest Airlines Inc.","NW","ABE","LGA",6,"694",1,1996,3,9,1,"F",
0.00,1.00,37638.00,146.00,82.00,390.00,827.00,82.00,31.00,21.00,"US Airways Inc.","US","ABE","LGA",6,"617",1,1996,3,9,1,"F",
0.00,2.00,73848.00,284.00,238.00,0.00,35.00,82.00,111.00,65.00,"US Airways Inc.","US","ABE","LGA",6,"655",1,1996,3,9,1,"F",
0.00,2.00,55560.00,220.00,165.00,233.00,0.00,82.00,117.00,68.00,"US Airways Inc.","US","ABE","LGA",6,"620",1,1996,3,9,1,"F",
0.00,1.00,27780.00,110.00,1.00,64.00,685.00,263.00,58.00,48.00,"US Airways Inc.","US","ABE","ORF",6,"620",1,1996,3,9,1,"F",
0.00,1.00,25450.00,100.00,79.00,0.00,1460.00,55.00,41.00,27.00,"Northwest Airlines Inc.","NW","ABE","PHL",6,"640",1,1996,3,9,1,"F",
0.00,1.00,39125.00,149.00,141.00,0.00,236.00,55.00,112.00,21.00,"Northwest Airlines Inc.","NW","ABE","PHL",7,"715",1,1996,3,9,1,"F",
0.00,1.00,26500.00,101.00,55.00,0.00,0.00,55.00,103.00,87.00,"US Airways Inc.","US","ABE","PHL",6,"640",1,1996,3,9,1,"F",
0.00,1.00,31824.00,126.00,114.00,0.00,375.00,55.00,26.00,15.00,"US Airways Inc.","US","ABE","PHL",6,"619",1,1996,3,9,1,"F",
0.00,2.00,47700.00,196.00,132.00,0.00,0.00,55.00,109.00,53.00,"US Airways Inc.","US","ABE","PHL",6,"603",1,1996,3,9,1,"F",
0.00,1.00,26740.00,109.00,106.00,0.00,0.00,55.00,35.00,21.00,"United Air Lines Inc.","UA","ABE","PHL",6,"620",1,1996,3,9,1,"F",
0.00,5.00,82820.00,340.00,295.00,334.00,0.00,253.00,315.00,259.00,"US Airways Inc.","US","ABE","PIT",6,"602",1,1996,3,9,1,"F",
